amount,capex,cash_and_equiv,cff,cfi,cfo,code,commission_net,curr,current_assets,current_debt,current_lease,current_liabilities,depr_depl_amort,earnings,earnings_stock_holders,earnings_wo_tax,ebit,ebitda,equity,equity_stock_holders,exchange,fcf,ffo,gen,gross_profit,id,interest_expense,interest_income,interest_net,link,link_press,long_term_assets,long_term_debt,long_term_lease,long_term_liabilities,month,net_debt,operating_income,period,preliminary,ref_id,revenue,sel_gen_adm_expenses,total_assets,total_debt,total_expenses,total_liabilities,type,year,capital,num1,price1,num1_day,price1_day,num2,price2,num2_day,price2_day,earnings_ps,revenue_ps,ebitda_ps,fcf_ps
1,0,58349000,0,0,0,DZRD,0,RUB,753340000,0,0,304333000,0,25443000,25443000,32059000,44148000,44148000,2710456000,2710456000,MOEX,0,0,X,40117000,4638638000,12089000,0,-12089000,https://cdn.financemarker.ru/reports/2020/MOEX/D/DZRD_2020_6_6M_РСБУ.pdf,0,2927943000,596900000,0,666494000,6,538551000,40117000,Q,0,43219000,269989000,0,3681283000,596900000,0,970827000,РСБУ,2020,842491840,343407,1920.0000,343407,1860.0000,114469,1600.0000,114469,1700.0000,55.56744620814369,589.6552778481511,96.41911783976448,0
1,0,51734000,0,0,0,DZRD,0,RUB,768625000,0,0,307491000,0,102239000,102239000,128227999.99999999,164418000,164418000,2745665000,2745665000,MOEX,0,0,,157049000,141192000,36190000,0,-36190000,https://cdn.financemarker.ru/reports/2020/MOEX/D/DZRD_2020_9_Q_РСБУ.pdf,0,2944351000,588200000,0,659820000,9,536465999.99999994,157049000,9M,0,0,835445000,0,3712975999.9999995,588200000,0,967310999.9999999,РСБУ,2020,900298685,343407,2095.0000,343407,1860.0000,114469,1580.0000,114469,1700.0000,223.28971162498144,1824.609719662092,359.08848683923156,0
1,0,51734000,0,0,0,DZRD,0,RUB,768625000,0,0,307491000,0,35209000,35209000,44153000,56094999.99999999,56094999.99999999,2745665000,2745665000,MOEX,0,0,X,57219999.99999999,4638639000,11942000,0,-11942000,https://cdn.financemarker.ru/reports/2020/MOEX/D/DZRD_2020_9_Q_РСБУ.pdf,0,2944351000,588200000,0,659820000,9,536465999.99999994,57219999.99999999,Q,0,43217000,285571000,0,3712975999.9999995,588200000,0,967310999.9999999,РСБУ,2020,900298685,343407,2095.0000,343407,1860.0000,114469,1580.0000,114469,1700.0000,76.8963649547039,623.6863255553906,122.51133494657941,0
1,0,84822000,0,0,0,DZRD,0,RUB,807162000,0,0,260395000,0,85950000,85950000,107840000,131478000,131478000,2796406000,2796406000,MOEX,0,0,X,130469000,4638640000,23638000,0,-23638000,https://cdn.financemarker.ru/reports/2020/MOEX/D/DZRD_2020_12_Y_РСБУ.pdf,0,2998778000,679500000,0,749139000,12,594678000,130469000,6M,0,0,683381000,0,3805940000,679500000,0,1009534000,РСБУ,2020,877977230,343407,2050.0000,343407,1860.0000,114469,1520.0000,114469,1700.0000,187.71457774593995,1492.5023368772331,287.14761201722735,0
1,0,84822000,0,0,0,DZRD,0,RUB,807162000,0,0,260395000,0,50741000,50741000,63687000,75383000,75383000,2796406000,2796406000,MOEX,0,0,,73249000,203109000,11696000,0,-11696000,https://cdn.financemarker.ru/reports/2020/MOEX/D/DZRD_2020_12_Y_РСБУ.pdf,0,2998778000,679500000,0,749139000,12,594678000,73249000,Q,0,43215000,397810000,0,3805940000,679500000,0,1009534000,РСБУ,2020,877977230,343407,2050.0000,343407,1860.0000,114469,1520.0000,114469,1700.0000,110.81821279123605,868.8160113218426,164.63627707064794,0
1,179996000,84822000,66200000,-219933000,193528000,DZRD,0,RUB,807162000,0,0,260395000,113529000,152980000,152980000,191915000,239801000,353330000,2796406000,2796406000,MOEX,13532000,0,,230298000,197890000,47886000,0,-47886000,https://cdn.financemarker.ru/reports/2020/MOEX/D/DZRD_2020_12_Y_РСБУ.pdf,0,2998778000,679500000,0,749139000,12,594678000,230298000,Y,0,52001000,1233255000,0,3805940000,679500000,0,1009534000,РСБУ,2020,877977230,343407,2050.0000,343407,1860.0000,114469,1520.0000,114469,1700.0000,334.1079244162175,2693.4257309839345,771.6718063405813,29.55385300823804
1,0,76201000,0,0,0,DZRD,0,RUB,705919000,0,0,270922000,0,11319000,11319000,14193999.999999998,14193999.999999998,14193999.999999998,2807725000,2807725000,MOEX,0,0,,32161000,198831000,0,0,0,https://cdn.financemarker.ru/reports/2021/MOEX/D/DZRD_2021_3_Q_РСБУ.pdf,0,3108172000,666450000,0,735444000,3,590249000,32161000,Q,0,53445000,334970000,0,3814091000,666450000,0,1006366000.0000001,РСБУ,2021,948948010,343407,2220.0000,343407,1860.0000,114469,1630.0000,114469,1700.0000,24.720666730730592,731.5736138168412,30.99965929640339,0
1,0,82280000,0,0,0,DZRD,0,RUB,699440000,0,0,332206000,0,93080000,93080000,116687000,143088000,143088000,2878167000,2878167000,MOEX,0,0,X,176526000,4638641000,26456000,55000,-26401000,https://cdn.financemarker.ru/reports/2021/MOEX/D/DZRD_2021_6_Q_РСБУ.pdf,0,3244071000,653500000,0,733138000,6,571220000,176526000,6M,0,0,1111267000,0,3943511000.0000005,653500000,0,1065344000.0000001,РСБУ,2021,928915935,343407,2135.0000,343407,1860.0000,114469,1710.0000,114469,1700.0000,203.2864793088085,2427.0042544269627,312.50382199547477,0
1,0,82280000,0,0,0,DZRD,0,RUB,699440000,0,0,332206000,0,81761000,81761000,102493000,128894000,128894000,2878167000,2878167000,MOEX,0,0,,144365000,220286000,26456000,55000,-26401000,https://cdn.financemarker.ru/reports/2021/MOEX/D/DZRD_2021_6_Q_РСБУ.pdf,0,3244071000,653500000,0,733138000,6,571220000,144365000,Q,0,56496000,776297000,0,3943511000.0000005,653500000,0,1065344000.0000001,РСБУ,2021,928915935,343407,2135.0000,343407,1860.0000,114469,1710.0000,114469,1700.0000,178.5658125780779,1695.4306406101216,281.50416269907134,0
1,351467000,57942000.00000001,-52100000,-360456000,385676000,DZRD,0,RUB,596000000,0,0,295870000,116317000,69119000,69119000,121567999.99999999,147140000,263457000,2958605000,2958605000,MOEX,34209000,0,X,500798000,4638642000,25790000,218000,-25572000,https://cdn.financemarker.ru/reports/2021/MOEX/D/DZRD_2021_12_Y_РСБУ.pdf,0,3381565000,627400000,0,723090000,12,569458000,262237999.99999997,6M,0,0,634280000,238560000,3977565000,627400000,238560000,1018960000.0000001,РСБУ,2021,886562405,343407,2035.0000,343407,1860.0000,114469,1640.0000,114469,1700.0000,150.95571726843076,1385.2658798451982,575.3894067389424,74.71236754055683
1,351467000,57942000.00000001,-52100000,-360456000,385676000,DZRD,0,RUB,596000000,0,0,295870000,116317000,162199000,162199000,238255000,290228000,406545000,2958605000,2958605000,MOEX,34209000,0,,677324000,251742000,52246000,273000,-51973000,https://cdn.financemarker.ru/reports/2021/MOEX/D/DZRD_2021_12_Y_РСБУ.pdf,0,3381565000,627400000,0,723090000,12,569458000,438764000,Y,0,76060000,1745547000,238560000,3977565000,627400000,238560000,1018960000.0000001,РСБУ,2021,886562405,343407,2035.0000,343407,1860.0000,114469,1640.0000,114469,1700.0000,354.24219657723927,3812.270134272161,887.8932287344172,74.71236754055683
1,0,96265000,0,0,0,DZRD,0,RUB,612076000,0,0,509041000,0,63364000,63364000,79604000,91841000,91841000,3017344000,3017344000,MOEX,0,0,,158529000,242503000,12498000,261000,-12237000,https://cdn.financemarker.ru/reports/2022/MOEX/D/DZRD_2022_3_Q_РСБУ.pdf,0,3620708000,614350000,0,706399000,3,518085000,89320000,Q,0,85649000,469115000,69209000,4232784000,614350000,69209000,1215440000,РСБУ,2022,806434105,343407,1935.0000,343407,1860.0000,114469,1240.0000,114469,1700.0000,138.3868121500144,1024.5459469375987,200.5805065126803,0
1,0,129699000,0,0,0,DZRD,0,RUB,646424000,0,0,364851000,0,160293000,160293000,200942000,225839000,225839000,3114269000,3114269000,MOEX,0,0,,371893000,267709000,25439000,542000,-24897000,https://cdn.financemarker.ru/reports/2022/MOEX/D/DZRD_2022_6_6M_МСФО.pdf,0,3602020000,679355000,0,769324000,6,549656000,224497000,6M,0,89078000,1003014000,0,4248444000,679355000,147396000,1134175000,МСФО,2022,864240950,343407,1910.0000,343407,1860.0000,114469,1820.0000,114469,1700.0000,350.07949750587494,2190.5799823533007,493.2317920135583,0
1,0,129699000,0,0,0,DZRD,0,RUB,646424000,0,0,364851000,0,160293000,160293000,200942000,225839000,225839000,3114269000,3114269000,MOEX,0,0,,371893000,4588927000,25439000,542000,-24897000,https://cdn.financemarker.ru/reports/2022/MOEX/D/DZRD_2022_6_6M_РСБУ.pdf,0,3602020000,679355000,0,769324000,6,549656000,224497000,6M,0,116730000,1003014000,0,4248444000,679355000,147396000,1134175000,РСБУ,2022,864240950,343407,1910.0000,343407,1860.0000,114469,1820.0000,114469,1700.0000,350.07949750587494,2190.5799823533007,493.2317920135583,0
